H	K	L	2THETA	D-VALUE	MULT	INTENSITY
10	5	5	88.99	1.1000	2	0.0
15	-1	6	88.99	1.0999	2	0.0
15	1	6	88.99	1.0999	2	0.0
13	-7	-3	89.02	1.0997	2	0.0
13	7	-3	89.02	1.0997	2	0.0
3	8	-2	89.06	1.0992	2	0.0
3	-8	-2	89.06	1.0992	2	0.0
21	-7	1	89.07	1.0992	2	0.0
21	7	1	89.07	1.0992	2	0.0
21	-3	5	89.08	1.0991	2	0.6
21	3	5	89.08	1.0991	2	0.6
38	0	-2	89.10	1.0989	2	0.1
22	-7	0	89.12	1.0987	2	0.0
22	7	0	89.12	1.0987	2	0.0
39	0	1	89.14	1.0985	2	0.1
8	3	6	89.15	1.0984	2	1.7
8	-3	6	89.15	1.0984	2	1.7
37	3	0	89.15	1.0984	2	0.2
37	-3	0	89.15	1.0984	2	0.2
33	-4	-2	89.15	1.0984	2	0.1
33	4	-2	89.15	1.0984	2	0.1
27	-6	1	89.15	1.0983	2	0.0
27	6	1	89.15	1.0983	2	0.0
39	-1	-1	89.16	1.0983	2	0.0
39	1	-1	89.16	1.0983	2	0.0
11	8	-1	89.17	1.0982	2	0.0
11	-8	-1	89.17	1.0982	2	0.0
3	8	2	89.18	1.0981	2	0.0
3	-8	2	89.18	1.0981	2	0.0
31	0	4	89.20	1.0979	2	7.8
13	-2	6	89.25	1.0975	2	0.2
13	2	6	89.25	1.0975	2	0.2
4	8	-2	89.29	1.0970	2	0.0
4	-8	-2	89.29	1.0970	2	0.0
32	3	3	89.31	1.0969	2	0.0
32	-3	3	89.31	1.0969	2	0.0
26	5	3	89.33	1.0966	2	0.7
26	-5	3	89.33	1.0966	2	0.7
10	3	-6	89.37	1.0963	2	1.7
10	-3	-6	89.37	1.0963	2	1.7
16	0	6	89.37	1.0962	2	4.1
11	8	1	89.39	1.0961	2	0.0
11	-8	1	89.39	1.0961	2	0.0
17	1	-6	89.39	1.0961	2	0.0
17	-1	-6	89.39	1.0961	2	0.0
26	-4	-4	89.41	1.0959	2	0.0
26	4	-4	89.41	1.0959	2	0.0
25	2	-5	89.44	1.0956	2	0.0
25	-2	-5	89.44	1.0956	2	0.0
4	8	2	89.45	1.0955	2	0.0
4	-8	2	89.45	1.0955	2	0.0
32	-5	0	89.46	1.0954	2	0.0
32	5	0	89.46	1.0954	2	0.0
35	0	3	89.47	1.0953	2	0.8
12	5	-5	89.48	1.0952	2	0.0
12	-5	-5	89.48	1.0952	2	0.0
21	-6	3	89.48	1.0952	2	0.0
21	6	3	89.48	1.0952	2	0.0
19	-7	-2	89.48	1.0952	2	0.0
19	7	-2	89.48	1.0952	2	0.0
25	-6	2	89.51	1.0949	2	0.1
25	6	2	89.51	1.0949	2	0.1
15	6	-4	89.52	1.0948	2	5.0
15	-6	-4	89.52	1.0948	2	5.0
25	1	5	89.53	1.0947	2	0.6
25	-1	5	89.53	1.0947	2	0.6
35	-4	0	89.54	1.0947	2	0.0
35	4	0	89.54	1.0947	2	0.0
38	2	1	89.54	1.0946	2	0.0
38	-2	1	89.54	1.0946	2	0.0
30	-5	-2	89.57	1.0943	2	0.0
30	5	-2	89.57	1.0943	2	0.0
28	-6	0	89.57	1.0943	2	0.0
28	6	0	89.57	1.0943	2	0.0
15	2	-6	89.59	1.0941	2	0.0
15	-2	-6	89.59	1.0941	2	0.0
25	4	4	89.60	1.0941	2	0.0
25	-4	4	89.60	1.0941	2	0.0
5	-8	-2	89.60	1.0941	2	0.0
5	8	-2	89.60	1.0941	2	0.0
37	2	-2	89.60	1.0940	2	0.1
37	-2	-2	89.60	1.0940	2	0.1
14	-6	4	89.63	1.0938	2	1.2
14	6	4	89.63	1.0938	2	1.2
29	-3	-4	89.66	1.0935	2	0.2
29	3	-4	89.66	1.0935	2	0.2
27	-5	-3	89.66	1.0934	2	0.0
27	5	-3	89.66	1.0934	2	0.0
33	3	-3	89.71	1.0930	2	0.1
33	-3	-3	89.71	1.0930	2	0.1
13	-8	0	89.72	1.0929	2	0.0
13	8	0	89.72	1.0929	2	0.0
22	6	-3	89.74	1.0927	2	0.1
22	-6	-3	89.74	1.0927	2	0.1
32	1	-4	89.76	1.0925	2	0.0
32	-1	-4	89.76	1.0925	2	0.0
19	4	-5	89.78	1.0923	2	0.2
19	-4	-5	89.78	1.0923	2	0.2
11	-5	5	89.79	1.0922	2	0.0
11	5	5	89.79	1.0922	2	0.0
13	-7	3	89.79	1.0922	2	0.0
13	7	3	89.79	1.0922	2	0.0
18	0	-6	89.79	1.0922	2	0.2
5	-8	2	89.80	1.0921	2	0.0
5	8	2	89.80	1.0921	2	0.0
22	-5	-4	89.81	1.0920	2	0.0
22	5	-4	89.81	1.0920	2	0.0
9	3	6	89.82	1.0920	2	0.6
9	-3	6	89.82	1.0920	2	0.6
35	3	2	89.83	1.0919	2	0.0
35	-3	2	89.83	1.0919	2	0.0
28	-3	4	89.87	1.0915	2	1.0
28	3	4	89.87	1.0915	2	1.0
38	1	-2	89.90	1.0912	2	0.0
38	-1	-2	89.90	1.0912	2	0.0
27	0	-5	89.90	1.0912	2	0.1
36	0	-3	89.91	1.0911	2	0.0
31	2	-4	89.92	1.0910	2	0.2
31	-2	-4	89.92	1.0910	2	0.2
39	-1	1	89.93	1.0908	2	0.0
39	1	1	89.93	1.0908	2	0.0
14	-7	-3	89.96	1.0906	2	0.0
14	7	-3	89.96	1.0906	2	0.0
21	-5	4	89.97	1.0905	2	0.1
21	5	4	89.97	1.0905	2	0.1
6	8	-2	89.97	1.0905	2	0.0
6	-8	-2	89.97	1.0905	2	0.0
12	-8	-1	89.99	1.0903	2	0.0
12	8	-1	89.99	1.0903	2	0.0
31	1	4	89.99	1.0903	2	0.0
31	-1	4	89.99	1.0903	2	0.0
23	-3	-5	90.06	1.0897	2	0.7
23	3	-5	90.06	1.0897	2	0.7
11	3	-6	90.07	1.0896	2	1.9
11	-3	-6	90.07	1.0896	2	1.9
37	3	-1	90.07	1.0895	2	0.0
37	-3	-1	90.07	1.0895	2	0.0
24	2	5	90.11	1.0892	2	0.1
24	-2	5	90.11	1.0892	2	0.1
34	2	3	90.14	1.0889	2	0.2
34	-2	3	90.14	1.0889	2	0.2
30	-2	4	90.15	1.0888	2	0.1
30	2	4	90.15	1.0888	2	0.1
16	1	6	90.17	1.0886	2	0.0
16	-1	6	90.17	1.0886	2	0.0
22	-7	-1	90.19	1.0884	2	0.0
22	7	-1	90.19	1.0884	2	0.0
6	-8	2	90.21	1.0882	2	0.0
6	8	2	90.21	1.0882	2	0.0
12	-8	1	90.23	1.0881	2	0.0
12	8	1	90.23	1.0881	2	0.0
19	-7	2	90.24	1.0880	2	0.0
19	7	2	90.24	1.0880	2	0.0
35	-1	3	90.27	1.0877	2	0.0
35	1	3	90.27	1.0877	2	0.0
14	2	6	90.28	1.0876	2	0.4
14	-2	6	90.28	1.0876	2	0.4
18	-4	5	90.29	1.0875	2	0.0
18	4	5	90.29	1.0875	2	0.0
40	0	0	90.30	1.0873	2	0.1
13	5	-5	90.33	1.0871	2	0.1
13	-5	-5	90.33	1.0871	2	0.1
26	-6	-2	90.34	1.0870	2	0.0
26	6	-2	90.34	1.0870	2	0.0
30	4	3	90.35	1.0869	2	0.0
30	-4	3	90.35	1.0869	2	0.0
7	-8	-2	90.42	1.0862	2	0.0
7	8	-2	90.42	1.0862	2	0.0
32	-5	-1	90.44	1.0861	2	0.0
32	5	-1	90.44	1.0861	2	0.0
33	4	2	90.46	1.0858	2	0.3
33	-4	2	90.46	1.0858	2	0.3
35	-4	-1	90.48	1.0857	2	0.0
35	4	-1	90.48	1.0857	2	0.0
10	3	6	90.56	1.0849	2	0.0
10	-3	6	90.56	1.0849	2	0.0
35	2	-3	90.57	1.0848	2	0.0
35	-2	-3	90.57	1.0848	2	0.0
28	-6	-1	90.59	1.0847	2	0.0
28	6	-1	90.59	1.0847	2	0.0
18	1	-6	90.59	1.0846	2	0.0
18	-1	-6	90.59	1.0846	2	0.0
16	6	-4	90.60	1.0846	2	0.5
16	-6	-4	90.60	1.0846	2	0.5
38	0	2	90.61	1.0845	2	0.0
17	0	6	90.62	1.0844	2	0.2
26	0	5	90.62	1.0843	2	0.0
22	-7	1	90.63	1.0843	2	0.1
22	7	1	90.63	1.0843	2	0.1
39	-2	0	90.64	1.0842	2	0.0
39	2	0	90.64	1.0842	2	0.0
16	-2	-6	90.65	1.0841	2	0.7
16	2	-6	90.65	1.0841	2	0.7
12	-5	5	90.67	1.0839	2	0.0
12	5	5	90.67	1.0839	2	0.0
22	-3	5	90.67	1.0839	2	1.8
22	3	5	90.67	1.0839	2	1.8
14	-8	0	90.69	1.0837	2	0.0
14	8	0	90.69	1.0837	2	0.0
27	-1	-5	90.69	1.0837	2	0.1
27	1	-5	90.69	1.0837	2	0.1
7	-8	2	90.70	1.0836	2	0.0
7	8	2	90.70	1.0836	2	0.0
36	-1	-3	90.71	1.0835	2	0.0
36	1	-3	90.71	1.0835	2	0.0
15	-6	4	90.71	1.0835	2	4.6
15	6	4	90.71	1.0835	2	4.6
31	-4	-3	90.73	1.0833	2	0.1
31	4	-3	90.73	1.0833	2	0.1
23	-7	0	90.74	1.0832	2	0.0
23	7	0	90.74	1.0832	2	0.0
30	-5	2	90.76	1.0831	2	0.0
30	5	2	90.76	1.0831	2	0.0
14	-7	3	90.79	1.0827	2	0.0
14	7	3	90.79	1.0827	2	0.0
37	-3	1	90.81	1.0826	2	0.1
37	3	1	90.81	1.0826	2	0.1
12	3	-6	90.83	1.0824	2	0.7
12	-3	-6	90.83	1.0824	2	0.7
20	-7	-2	90.86	1.0821	2	0.0
20	7	-2	90.86	1.0821	2	0.0
13	-8	-1	90.88	1.0820	2	0.0
13	8	-1	90.88	1.0820	2	0.0
8	-8	-2	90.94	1.0814	2	0.0
8	8	-2	90.94	1.0814	2	0.0
36	3	-2	90.97	1.0811	2	0.0
36	-3	-2	90.97	1.0811	2	0.0
15	-7	-3	90.97	1.0811	2	0.0
15	7	-3	90.97	1.0811	2	0.0
22	-6	3	91.06	1.0803	2	0.1
22	6	3	91.06	1.0803	2	0.1
19	0	-6	91.07	1.0802	2	0.8
32	-5	1	91.07	1.0802	2	0.0
32	5	1	91.07	1.0802	2	0.0
37	-2	2	91.07	1.0802	2	0.0
37	2	2	91.07	1.0802	2	0.0
40	1	0	91.10	1.0799	2	0.0
40	-1	0	91.10	1.0799	2	0.0
20	-4	-5	91.13	1.0796	2	0.1
20	4	-5	91.13	1.0796	2	0.1
13	8	1	91.14	1.0796	2	0.0
13	-8	1	91.14	1.0796	2	0.0
28	-6	1	91.14	1.0795	2	0.0
28	6	1	91.14	1.0795	2	0.0
35	-4	1	91.18	1.0792	2	0.2
35	4	1	91.18	1.0792	2	0.2
40	0	-1	91.20	1.0790	2	0.0
26	2	-5	91.22	1.0788	2	0.0
26	-2	-5	91.22	1.0788	2	0.0
14	5	-5	91.25	1.0785	2	0.0
14	-5	-5	91.25	1.0785	2	0.0
8	-8	2	91.26	1.0784	2	0.0
8	8	2	91.26	1.0784	2	0.0
33	0	-4	91.26	1.0784	2	4.7
27	-5	3	91.27	1.0783	2	0.1
27	5	3	91.27	1.0783	2	0.1
27	4	-4	91.27	1.0783	2	0.0
27	-4	-4	91.27	1.0783	2	0.0
23	-6	-3	91.33	1.0777	2	0.0
23	6	-3	91.33	1.0777	2	0.0
26	-6	2	91.37	1.0774	2	0.1
26	6	2	91.37	1.0774	2	0.1
11	-3	6	91.38	1.0773	2	0.4
11	3	6	91.38	1.0773	2	0.4
15	2	6	91.38	1.0773	2	0.1
15	-2	6	91.38	1.0773	2	0.1
23	5	-4	91.39	1.0772	2	0.0
23	-5	-4	91.39	1.0772	2	0.0
38	-1	2	91.41	1.0771	2	0.0
38	1	2	91.41	1.0771	2	0.0
17	1	6	91.42	1.0770	2	0.0
17	-1	6	91.42	1.0770	2	0.0
26	-1	5	91.42	1.0770	2	0.1
26	1	5	91.42	1.0770	2	0.1
26	-4	4	91.47	1.0765	2	0.0
26	4	4	91.47	1.0765	2	0.0
32	0	4	91.51	1.0762	2	0.2
9	8	-2	91.54	1.0759	2	0.0
9	-8	-2	91.54	1.0759	2	0.0
34	-4	-2	91.54	1.0758	2	0.8
34	4	-2	91.54	1.0758	2	0.8
39	-2	-1	91.55	1.0758	2	0.0
39	2	-1	91.55	1.0758	2	0.0
22	-5	4	91.56	1.0756	2	0.2
22	5	4	91.56	1.0756	2	0.2
28	-5	-3	91.61	1.0752	2	0.0
28	5	-3	91.61	1.0752	2	0.0
13	-5	5	91.62	1.0751	2	0.0
13	5	5	91.62	1.0751	2	0.0
29	-6	0	91.63	1.0751	2	0.1
29	6	0	91.63	1.0751	2	0.1
20	-7	2	91.66	1.0748	2	0.0
20	7	2	91.66	1.0748	2	0.0
19	4	5	91.67	1.0747	2	0.0
19	-4	5	91.67	1.0747	2	0.0
13	3	-6	91.67	1.0746	2	0.3
13	-3	-6	91.67	1.0746	2	0.3
33	-3	3	91.68	1.0746	2	0.0
33	3	3	91.68	1.0746	2	0.0
24	-3	-5	91.70	1.0744	2	4.0
24	3	-5	91.70	1.0744	2	4.0
15	-8	0	91.73	1.0741	2	0.1
15	8	0	91.73	1.0741	2	0.1
30	3	-4	91.74	1.0740	2	0.3
30	-3	-4	91.74	1.0740	2	0.3
31	-5	-2	91.74	1.0740	2	0.0
31	5	-2	91.74	1.0740	2	0.0
17	6	-4	91.75	1.0740	2	18.5
17	-6	-4	91.75	1.0740	2	18.5
17	-2	-6	91.78	1.0737	2	1.4
17	2	-6	91.78	1.0737	2	1.4
33	-5	0	91.80	1.0735	2	0.0
33	5	0	91.80	1.0735	2	0.0
23	-7	-1	91.80	1.0735	2	0.0
23	7	-1	91.80	1.0735	2	0.0
28	0	-5	91.83	1.0732	2	0.0
14	-8	-1	91.84	1.0731	2	0.0
14	8	-1	91.84	1.0731	2	0.0
38	3	0	91.85	1.0730	2	0.1
38	-3	0	91.85	1.0730	2	0.1
39	0	-2	91.85	1.0730	2	0.1
19	1	-6	91.86	1.0729	2	0.0
19	-1	-6	91.86	1.0729	2	0.0
15	7	3	91.87	1.0729	2	0.0
15	-7	3	91.87	1.0729	2	0.0
16	-6	4	91.87	1.0729	2	2.4
16	6	4	91.87	1.0729	2	2.4
9	-8	2	91.89	1.0726	2	0.0
9	8	2	91.89	1.0726	2	0.0
1	4	-6	91.91	1.0725	2	1.3
1	-4	-6	91.91	1.0725	2	1.3
25	-2	5	91.92	1.0724	2	0.0
25	2	5	91.92	1.0724	2	0.0
0	4	-6	91.94	1.0723	2	1.1
0	4	6	91.94	1.0723	2	1.1
18	0	6	91.94	1.0722	2	1.5
2	4	-6	91.96	1.0720	2	0.0
2	-4	-6	91.96	1.0720	2	0.0
29	-3	4	91.96	1.0720	2	0.5
29	3	4	91.96	1.0720	2	0.5
40	0	1	91.99	1.0717	2	0.0
40	1	-1	91.99	1.0717	2	0.1
40	-1	-1	91.99	1.0717	2	0.1
1	-4	6	92.03	1.0714	2	1.2
1	4	6	92.03	1.0714	2	1.2
36	0	3	92.06	1.0712	2	0.7
33	1	-4	92.06	1.0711	2	0.0
33	-1	-4	92.06	1.0711	2	0.0
16	-7	-3	92.06	1.0711	2	0.0
16	7	-3	92.06	1.0711	2	0.0
3	4	-6	92.08	1.0709	2	0.3
3	-4	-6	92.08	1.0709	2	0.3
36	-4	0	92.09	1.0708	2	0.0
36	4	0	92.09	1.0708	2	0.0
34	3	-3	92.09	1.0708	2	0.0
34	-3	-3	92.09	1.0708	2	0.0
14	-8	1	92.12	1.0706	2	0.0
14	8	1	92.12	1.0706	2	0.0
32	2	-4	92.15	1.0704	2	0.1
32	-2	-4	92.15	1.0704	2	0.1
2	-4	6	92.20	1.0699	2	0.2
2	4	6	92.20	1.0699	2	0.2
10	8	-2	92.20	1.0699	2	0.0
10	-8	-2	92.20	1.0699	2	0.0
27	-6	-2	92.23	1.0696	2	0.0
27	6	-2	92.23	1.0696	2	0.0
15	5	-5	92.24	1.0695	2	0.0
15	-5	-5	92.24	1.0695	2	0.0
23	-7	1	92.26	1.0693	2	0.0
23	7	1	92.26	1.0693	2	0.0
12	3	6	92.27	1.0693	2	0.3
12	-3	6	92.27	1.0693	2	0.3
4	4	-6	92.27	1.0692	2	0.2
4	-4	-6	92.27	1.0692	2	0.2
38	2	-2	92.28	1.0691	2	0.1
38	-2	-2	92.28	1.0691	2	0.1
32	1	4	92.30	1.0690	2	0.0
32	-1	4	92.30	1.0690	2	0.0
21	-7	-2	92.32	1.0688	2	0.0
21	7	-2	92.32	1.0688	2	0.0
39	2	1	92.32	1.0688	2	0.0
39	-2	1	92.32	1.0688	2	0.0
23	-3	5	92.34	1.0686	2	0.3
23	3	5	92.34	1.0686	2	0.3
1	7	-4	92.36	1.0685	2	0.0
1	-7	-4	92.36	1.0685	2	0.0
0	7	-4	92.36	1.0684	2	0.0
0	7	4	92.36	1.0684	2	0.0
31	-2	4	92.38	1.0682	2	0.0
31	2	4	92.38	1.0682	2	0.0
36	3	2	92.40	1.0680	2	0.0
36	-3	2	92.40	1.0680	2	0.0
20	0	-6	92.41	1.0680	2	0.8
2	7	-4	92.43	1.0678	2	0.0
2	-7	-4	92.43	1.0678	2	0.0
24	-7	0	92.43	1.0678	2	0.6
24	7	0	92.43	1.0678	2	0.6
1	-7	4	92.44	1.0677	2	0.0
1	7	4	92.44	1.0677	2	0.0
3	-4	6	92.44	1.0677	2	0.1
3	4	6	92.44	1.0677	2	0.1
37	0	-3	92.51	1.0671	2	0.2
5	4	-6	92.54	1.0668	2	0.4
5	-4	-6	92.54	1.0668	2	0.4
16	-2	6	92.56	1.0667	2	1.7
16	2	6	92.56	1.0667	2	1.7
21	-4	-5	92.56	1.0666	2	0.1
21	4	-5	92.56	1.0666	2	0.1
3	7	-4	92.57	1.0666	2	0.0
3	-7	-4	92.57	1.0666	2	0.0
27	0	5	92.58	1.0665	2	0.0
31	-4	3	92.58	1.0665	2	0.0
31	4	3	92.58	1.0665	2	0.0
2	-7	4	92.59	1.0664	2	0.1
2	7	4	92.59	1.0664	2	0.1
14	-3	-6	92.59	1.0664	2	0.0
14	3	-6	92.59	1.0664	2	0.0
10	8	2	92.60	1.0663	2	0.0
10	-8	2	92.60	1.0663	2	0.0
28	-1	-5	92.63	1.0661	2	0.0
28	1	-5	92.63	1.0661	2	0.0
29	-6	-1	92.63	1.0660	2	0.0
29	6	-1	92.63	1.0660	2	0.0
14	-5	5	92.64	1.0659	2	0.0
14	5	5	92.64	1.0659	2	0.0
39	1	-2	92.65	1.0659	2	0.0
39	-1	-2	92.65	1.0659	2	0.0
35	-2	3	92.66	1.0658	2	0.1
35	2	3	92.66	1.0658	2	0.1
23	-6	3	92.71	1.0654	2	0.0
23	6	3	92.71	1.0654	2	0.0
18	-1	6	92.74	1.0651	2	0.0
18	1	6	92.74	1.0651	2	0.0
4	-4	6	92.75	1.0650	2	0.1
4	4	6	92.75	1.0650	2	0.1
38	3	-1	92.76	1.0648	2	0.0
38	-3	-1	92.76	1.0648	2	0.0
33	-5	-1	92.77	1.0648	2	0.0
33	5	-1	92.77	1.0648	2	0.0
4	7	-4	92.78	1.0647	2	0.0
4	-7	-4	92.78	1.0647	2	0.0
40	-1	1	92.79	1.0646	2	0.1
40	1	1	92.79	1.0646	2	0.1
3	-7	4	92.81	1.0645	2	0.0
3	7	4	92.81	1.0645	2	0.0
16	8	0	92.85	1.0641	2	0.0
16	-8	0	92.85	1.0641	2	0.0
36	-1	3	92.85	1.0640	2	0.0
36	1	3	92.85	1.0640	2	0.0
6	4	-6	92.88	1.0639	2	0.1
6	-4	-6	92.88	1.0639	2	0.1
15	-8	-1	92.88	1.0639	2	0.0
15	8	-1	92.88	1.0639	2	0.0
34	-4	2	92.90	1.0637	2	0.5
34	4	2	92.90	1.0637	2	0.5
11	-8	-2	92.94	1.0633	2	0.0
11	8	-2	92.94	1.0633	2	0.0
18	6	-4	92.97	1.0630	2	6.6
18	-6	-4	92.97	1.0630	2	6.6
32	4	-3	92.97	1.0630	2	0.0
32	-4	-3	92.97	1.0630	2	0.0
31	-5	2	92.98	1.0630	2	0.0
31	5	2	92.98	1.0630	2	0.0
18	2	-6	92.98	1.0629	2	1.0
18	-2	-6	92.98	1.0629	2	1.0
24	-6	-3	93.00	1.0628	2	0.0
24	6	-3	93.00	1.0628	2	0.0
16	7	3	93.01	1.0626	2	0.0
16	-7	3	93.01	1.0626	2	0.0
36	-4	-1	93.03	1.0625	2	0.0
36	4	-1	93.03	1.0625	2	0.0
24	-5	-4	93.05	1.0623	2	0.0
24	5	-4	93.05	1.0623	2	0.0
5	7	-4	93.06	1.0622	2	0.0
5	-7	-4	93.06	1.0622	2	0.0
27	-2	-5	93.08	1.0620	2	0.0
27	2	-5	93.08	1.0620	2	0.0
36	-2	-3	93.10	1.0619	2	0.0
36	2	-3	93.10	1.0619	2	0.0
17	-6	4	93.10	1.0619	2	0.4
17	6	4	93.10	1.0619	2	0.4
4	-7	4	93.10	1.0619	2	0.1
4	7	4	93.10	1.0619	2	0.1
20	-4	5	93.12	1.0617	2	0.0
20	4	5	93.12	1.0617	2	0.0
5	-4	6	93.14	1.0616	2	0.3
5	4	6	93.14	1.0616	2	0.3
21	-7	2	93.16	1.0614	2	0.0
21	7	2	93.16	1.0614	2	0.0
15	-8	1	93.17	1.0612	2	0.0
15	8	1	93.17	1.0612	2	0.0
29	-6	1	93.21	1.0609	2	0.0
29	6	1	93.21	1.0609	2	0.0
20	1	-6	93.21	1.0609	2	0.0
20	-1	-6	93.21	1.0609	2	0.0
28	4	-4	93.22	1.0609	2	0.0
28	-4	-4	93.22	1.0609	2	0.0
17	-7	-3	93.22	1.0608	2	0.0
17	7	-3	93.22	1.0608	2	0.0
41	0	0	93.22	1.0608	2	0.0
23	5	4	93.22	1.0608	2	0.4
23	-5	4	93.22	1.0608	2	0.4
13	-3	6	93.23	1.0608	2	0.5
13	3	6	93.23	1.0608	2	0.5
28	-5	3	93.28	1.0603	2	0.1
28	5	3	93.28	1.0603	2	0.1
7	4	-6	93.28	1.0603	2	0.2
7	-4	-6	93.28	1.0603	2	0.2
27	-6	2	93.30	1.0601	2	0.1
27	6	2	93.30	1.0601	2	0.1
37	-1	-3	93.31	1.0601	2	0.0
37	1	-3	93.31	1.0601	2	0.0
16	5	-5	93.31	1.0600	2	0.0
16	-5	-5	93.31	1.0600	2	0.0
19	0	6	93.33	1.0598	2	1.5
11	-8	2	93.37	1.0595	2	0.0
11	8	2	93.37	1.0595	2	0.0
27	-1	5	93.38	1.0594	2	0.1
27	1	5	93.38	1.0594	2	0.1
39	0	2	93.40	1.0592	2	0.1
25	3	-5	93.42	1.0591	2	1.4
25	-3	-5	93.42	1.0591	2	1.4
27	-4	4	93.42	1.0591	2	0.0
27	4	4	93.42	1.0591	2	0.0
6	7	-4	93.42	1.0591	2	0.0
6	-7	-4	93.42	1.0591	2	0.0
33	-5	1	93.42	1.0591	2	0.0
33	5	1	93.42	1.0591	2	0.0
5	-7	4	93.46	1.0587	2	0.2
5	7	4	93.46	1.0587	2	0.2
24	-7	-1	93.49	1.0585	2	0.0
24	7	-1	93.49	1.0585	2	0.0
40	-2	0	93.49	1.0585	2	0.0
40	2	0	93.49	1.0585	2	0.0
38	-3	1	93.52	1.0582	2	0.1
38	3	1	93.52	1.0582	2	0.1
15	-3	-6	93.57	1.0577	2	0.0
15	3	-6	93.57	1.0577	2	0.0
37	3	-2	93.58	1.0577	2	0.0
37	-3	-2	93.58	1.0577	2	0.0
6	-4	6	93.59	1.0576	2	0.1
6	4	6	93.59	1.0576	2	0.1
1	6	-5	93.63	1.0573	2	1.4
1	-6	-5	93.63	1.0573	2	1.4
29	-5	-3	93.64	1.0572	2	0.0
29	5	-3	93.64	1.0572	2	0.0
34	0	-4	93.64	1.0572	2	0.3
0	6	-5	93.64	1.0571	2	4.7
0	6	5	93.64	1.0571	2	4.7
2	6	-5	93.69	1.0567	2	4.4
2	-6	-5	93.69	1.0567	2	4.4
1	-6	5	93.73	1.0564	2	0.6
1	6	5	93.73	1.0564	2	0.6
15	-5	5	93.74	1.0563	2	0.0
15	5	5	93.74	1.0563	2	0.0
36	-4	1	93.74	1.0563	2	0.0
36	4	1	93.74	1.0563	2	0.0
12	-8	-2	93.75	1.0563	2	0.0
12	8	-2	93.75	1.0563	2	0.0
30	-6	0	93.75	1.0562	2	0.0
30	6	0	93.75	1.0562	2	0.0
8	4	-6	93.77	1.0561	2	0.0
8	-4	-6	93.77	1.0561	2	0.0
38	-2	2	93.80	1.0558	2	0.0
38	2	2	93.80	1.0558	2	0.0
17	2	6	93.81	1.0557	2	0.4
17	-2	6	93.81	1.0557	2	0.4
26	2	5	93.81	1.0557	2	0.0
26	-2	5	93.81	1.0557	2	0.0
3	6	-5	93.82	1.0556	2	2.2
3	-6	-5	93.82	1.0556	2	2.2
21	0	-6	93.83	1.0555	2	0.5
29	0	-5	93.83	1.0555	2	0.2
7	7	-4	93.85	1.0554	2	0.0
7	-7	-4	93.85	1.0554	2	0.0
22	-7	-2	93.85	1.0553	2	0.0
22	7	-2	93.85	1.0553	2	0.0
2	-6	5	93.89	1.0550	2	2.9
2	6	5	93.89	1.0550	2	2.9
33	0	4	93.89	1.0550	2	19.6
31	3	-4	93.90	1.0549	2	0.1
31	-3	-4	93.90	1.0549	2	0.1
6	-7	4	93.90	1.0549	2	0.3
6	7	4	93.90	1.0549	2	0.3
24	-7	1	93.96	1.0544	2	0.5
24	7	1	93.96	1.0544	2	0.5
16	-8	-1	93.98	1.0542	2	0.8
16	8	-1	93.98	1.0542	2	0.8
32	-5	-2	94.00	1.0541	2	0.0
32	5	-2	94.00	1.0541	2	0.0
35	-4	-2	94.01	1.0540	2	0.0
35	4	-2	94.01	1.0540	2	0.0
41	-1	0	94.02	1.0539	2	1.2
41	1	0	94.02	1.0539	2	1.2
4	6	-5	94.02	1.0539	2	0.8
4	-6	-5	94.02	1.0539	2	0.8
17	-8	0	94.04	1.0537	2	1.6
17	8	0	94.04	1.0537	2	1.6
22	-4	-5	94.06	1.0535	2	0.0
22	4	-5	94.06	1.0535	2	0.0
24	-3	5	94.09	1.0533	2	3.5
24	3	5	94.09	1.0533	2	3.5
41	0	-1	94.11	1.0531	2	0.0
3	-6	5	94.12	1.0531	2	2.1
3	6	5	94.12	1.0531	2	2.1
7	-4	6	94.12	1.0530	2	0.1
7	4	6	94.12	1.0530	2	0.1
34	-3	3	94.12	1.0530	2	0.0
34	3	3	94.12	1.0530	2	0.0
30	-3	4	94.13	1.0530	2	0.3
30	3	4	94.13	1.0530	2	0.3
19	-1	6	94.13	1.0529	2	0.0
19	1	6	94.13	1.0529	2	0.0
28	-6	-2	94.19	1.0525	2	0.0
28	6	-2	94.19	1.0525	2	0.0
25	-7	0	94.20	1.0524	2	0.6
25	7	0	94.20	1.0524	2	0.6
39	-1	2	94.20	1.0524	2	0.0
39	1	2	94.20	1.0524	2	0.0
34	-5	0	94.22	1.0522	2	0.0
34	5	0	94.22	1.0522	2	0.0
12	-8	2	94.22	1.0522	2	0.0
12	8	2	94.22	1.0522	2	0.0
17	7	3	94.23	1.0521	2	0.0
17	-7	3	94.23	1.0521	2	0.0
19	-2	-6	94.25	1.0519	2	0.0
19	2	-6	94.25	1.0519	2	0.0
14	-3	6	94.26	1.0519	2	0.2
14	3	6	94.26	1.0519	2	0.2
19	6	-4	94.26	1.0518	2	1.2
19	-6	-4	94.26	1.0518	2	1.2
5	6	-5	94.30	1.0515	2	0.3
5	-6	-5	94.30	1.0515	2	0.3
16	8	1	94.30	1.0515	2	0.9
16	-8	1	94.30	1.0515	2	0.9
9	4	-6	94.32	1.0513	2	0.1
